"Crop","Crop_Year","Season","State","Area","Annual_Rainfall","Fertilizer","Pesticide","Yield"
"Wheat",2012,"Rabi","Haryana",2496905,307.9,376533274,774040.55,4.409047619
"Ginger",2012,"Kharif","Himachal Pradesh",2406,1035,362824.8,745.86,7.345555556
"Potato",2012,"Kharif","Himachal Pradesh",6404,1035,965723.2,1985.24,10.782
"Potato",2012,"Rabi","Himachal Pradesh",3415,1035,514982,1058.65,4.953
"Rice",2012,"Kharif","Himachal Pradesh",75380,1035,11367304,23367.8,1.577272727
"Wheat",2012,"Rabi","Himachal Pradesh",350121,1035,52798246.8,108537.51,1.894166667
"Ginger",2012,"Whole Year","Madhya Pradesh",10578,1049.5,1595162.4,3279.18,1.278837209
"Potato",2012,"Whole Year","Madhya Pradesh",81092,1049.5,12228673.6,25138.52,13.99122449
"Rice",2012,"Kharif","Madhya Pradesh",1791157,1049.5,270106475.6,555258.67,1.631041667
"Wheat",2012,"Rabi","Madhya Pradesh",5601025,1049.5,844634570,1736317.75,2.8566
"Rice",2012,"Kharif","Maharashtra",1528100,1003.4,230437480,473711,1.316153846
"Rice",2012,"Summer","Maharashtra",30900,1003.4,4659720,9579,2.38
"Wheat",2012,"Rabi","Maharashtra",785000,1003.4,118378000,243350,1.461034483
"Ginger",2012,"Kharif","Manipur",2476,1176.7,373380.8,767.56,11.8
"Potato",2012,"Whole Year","Manipur",15000,1176.7,2262000,4650,8.478888889
"Rice",2012,"Kharif","Manipur",122690,1176.7,18501652,38033.9,1.937777778
"Wheat",2012,"Rabi","Manipur",2400,1176.7,361920,744,2.5
"Potato",2012,"Kharif","Mizoram",115,2050.2,17342,35.65,7.02
"Potato",2012,"Rabi","Mizoram",171,2050.2,25786.8,53.01,6.02
"Rice",2012,"Autumn","Mizoram",24706,2050.2,3725664.8,7658.86,1.095
"Rice",2012,"Kharif","Mizoram",14330,2050.2,2160964,4442.3,2.2925
"Rice",2012,"Rabi","Mizoram",306,2050.2,46144.8,94.86,2.3525
"Ginger",2012,"Kharif","Nagaland",3370,1296.6,508196,1044.7,9.116363636
"Potato",2012,"Rabi","Nagaland",6900,1296.6,1040520,2139,9.98
"Rice",2012,"Kharif","Nagaland",179780,1296.6,27110824,55731.8,2.15
"Rice",2012,"Rabi","Nagaland",3550,1296.6,535340,1100.5,2.52
"Wheat",2012,"Rabi","Nagaland",3270,1296.6,493116,1013.7,1.797777778
"Rice",2012,"Kharif","Punjab",2849000,338.9,429629200,883190,3.923636364
"Wheat",2012,"Rabi","Punjab",3517000,338.9,530363600,1090270,4.677272727
"Rice",2012,"Kharif","Tamil Nadu",1493276,706.8,225186020.8,462915.56,3.293225806
"Rice",2012,"Kharif","Tripura",254743,1882.2,38415244.4,78970.33,2.78
"Wheat",2012,"Rabi","Tripura",334,1882.2,50367.2,103.54,2.43625
"Ginger",2012,"Kharif","Uttar Pradesh",822,746.3,123957.6,254.82,4.8875
"Potato",2012,"Rabi","Uttar Pradesh",547660,746.3,82587128,169774.6,22.3752
"Rice",2012,"Kharif","Uttar Pradesh",5837298,746.3,880264538.4,1809562.38,2.4092
"Rice",2012,"Summer","Uttar Pradesh",23984,746.3,3616787.2,7435.04,2.434761905
"Wheat",2012,"Rabi","Uttar Pradesh",9733617,746.3,1467829444,3017421.27,3.2492
"Potato",2012,"Kharif","Uttarakhand",8339,1309.8,1257521.2,2585.09,8.705454545
"Potato",2012,"Rabi","Uttarakhand",5317,1309.8,801803.6,1648.27,11.07461538
"Rice",2012,"Kharif","Uttarakhand",255037,1309.8,38459579.6,79061.47,1.750769231
"Rice",2012,"Summer","Uttarakhand",14200,1309.8,2141360,4402,3.21
"Wheat",2012,"Rabi","Uttarakhand",349669,1309.8,52730085.2,108397.39,1.954615385
"Potato",2012,"Rabi","Jharkhand",16873,1102,2544448.4,5230.63,7.279583333
"Potato",2012,"Winter","Jharkhand",23093,1102,3482424.4,7158.83,6.298695652
"Rice",2012,"Autumn","Jharkhand",148761,1102,22433158.8,46115.91,0.761304348
"Rice",2012,"Winter","Jharkhand",942310,1102,142100348,292116.1,1.338333333
"Wheat",2012,"Rabi","Jharkhand",69336,1102,10455868.8,21494.16,1.663333333
"Potato",2012,"Rabi","West Bengal",386607,1566,58300335.6,119848.17,28.56444444
"Potato",2012,"Summer","West Bengal",2446,1566,368856.8,758.26,12
"Rice",2012,"Autumn","West Bengal",205082,1566,30926365.6,63575.42,2.259444444
"Rice",2012,"Summer","West Bengal",1228263,1566,185222060.4,380761.53,3.206111111
"Rice",2012,"Winter","West Bengal",4010973,1566,604854728.4,1243401.63,2.53
"Wheat",2012,"Rabi","West Bengal",321572,1566,48493057.6,99687.32,2.555
"Rice",2013,"Autumn","Bihar",549404,1069.9,79383383.96,148339.08,1.413
"Rice",2013,"Summer","Bihar",92207,1069.9,13322989.43,24895.89,2.233157895
"Rice",2013,"Winter","Bihar",2509203,1069.9,362554741.5,677484.81,2.066842105
"Wheat",2013,"Rabi","Bihar",2148818,1069.9,310482712.8,580180.86,2.835
"Ginger",2013,"Whole Year","Chhattisgarh",1802,1418.3,260370.98,486.54,1.166818182
"Potato",2013,"Kharif","Chhattisgarh",1805,1418.3,260804.45,487.35,5.703846154
"Potato",2013,"Rabi","Chhattisgarh",10935,1418.3,1579998.15,2952.45,5.766190476
"Rice",2013,"Kharif","Chhattisgarh",3987721,1418.3,576185807.3,1076684.67,1.75037037
"Wheat",2013,"Rabi","Chhattisgarh",105033,1418.3,15176218.17,28358.91,1.5332
"Potato",2013,"Whole Year","Gujarat",79304,1006.5,11458634.96,21412.08,26.01307692
"Rice",2013,"Kharif","Gujarat",787300,1006.5,113756977,212571,1.939411765
"Rice",2013,"Summer","Gujarat",33099,1006.5,4782474.51,8936.73,3.133636364
"Wheat",2013,"Rabi","Gujarat",1442288,1006.5,208396193.1,389417.76,3.072
"Ginger",2013,"Whole Year","Haryana",625,452.2,90306.25,168.75,14.50666667
"Potato",2013,"Whole Year","Haryana",29973,452.2,4330798.77,8092.71,23.14047619
"Rice",2013,"Kharif","Haryana",1244000,452.2,179745560,335880,3.112
"Wheat",2013,"Rabi","Haryana",2499000,452.2,361080510,674730,4.623809524
"Potato",2013,"Kharif","Himachal Pradesh",6228,1216.9,899883.72,1681.56,10.642
"Potato",2013,"Rabi","Himachal Pradesh",3408,1216.9,492421.92,920.16,4.882
"Rice",2013,"Kharif","Himachal Pradesh",73139,1216.9,10567854.11,19747.53,1.565454545
"Wheat",2013,"Rabi","Himachal Pradesh",415665,1216.9,60059435.85,112229.55,0.786666667
"Ginger",2013,"Whole Year","Madhya Pradesh",10668,1451.4,1541419.32,2880.36,1.578636364
"Potato",2013,"Whole Year","Madhya Pradesh",80955,1451.4,11697187.95,21857.85,13.117
"Rice",2013,"Kharif","Madhya Pradesh",1881546,1451.4,271864581.5,508017.42,1.410204082
"Wheat",2013,"Rabi","Madhya Pradesh",6123044,1451.4,884718627.6,1653221.88,2.538431373
"Rice",2013,"Kharif","Maharashtra",1567500,1409.8,226488075,423225,1.436
"Rice",2013,"Summer","Maharashtra",37400,1409.8,5403926,10098,2.423333333
"Wheat",2013,"Rabi","Maharashtra",1028200,1409.8,148564618,277614,1.462413793
"Ginger",2013,"Kharif","Manipur",2850,1428.8,411796.5,769.5,12
"Potato",2013,"Whole Year","Manipur",14800,1428.8,2138452,3996,8.48
"Rice",2013,"Kharif","Manipur",222800,1428.8,32192372,60156,2.354444444
"Wheat",2013,"Rabi","Manipur",2160,1428.8,312098.4,583.2,2.495
"Potato",2013,"Kharif","Mizoram",352,1848.8,50860.48,95.04,7.01
"Rice",2013,"Autumn","Mizoram",22633,1848.8,3270242.17,6110.91,1.10625
"Rice",2013,"Kharif","Mizoram",15620,1848.8,2256933.8,4217.4,2.1475
"Rice",2013,"Rabi","Mizoram",550,1848.8,79469.5,148.5,1.666666667
"Ginger",2013,"Kharif","Nagaland",3500,1350.9,505715,945,9.120909091
"Potato",2013,"Rabi","Nagaland",7040,1350.9,1017209.6,1900.8,10.01090909
"Rice",2013,"Kharif","Nagaland",185670,1350.9,26827458.3,50130.9,2.203636364
"Rice",2013,"Rabi","Nagaland",3810,1350.9,550506.9,1028.7,2.633333333
"Wheat",2013,"Rabi","Nagaland",3000,1350.9,433470,810,1.824444444
"Rice",2013,"Kharif","Punjab",2851000,586.6,411940990,769770,3.834090909
"Wheat",2013,"Rabi","Punjab",3512000,586.6,507448880,948240,4.936818182
"Ginger",2013,"Kharif","Telangana",1767,1348.7,255313.83,477.09,6.776666667
"Ginger",2013,"Rabi","Telangana",4,1348.7,577.96,1.08,6.5
"Potato",2013,"Whole Year","Telangana",3512,1348.7,507448.88,948.24,14.71
"Rice",2013,"Kharif","Telangana",1166334,1348.7,168523599.7,314910.18,3.115555556
"Rice",2013,"Rabi","Telangana",828103,1348.7,119652602.5,223587.81,3.203333333
"Wheat",2013,"Rabi","Telangana",7039,1348.7,1017065.11,1900.53,0.74
"Rice",2013,"Kharif","Tripura",254254,2043.5,36737160.46,68648.58,2.775
"Wheat",2013,"Rabi","Tripura",150,2043.5,21673.5,40.5,1.93375
"Ginger",2013,"Kharif","Uttar Pradesh",813,995.2,117470.37,219.51,5.093333333
"Potato",2013,"Rabi","Uttar Pradesh",569806,995.2,82331268.94,153847.62,19.44533333
"Rice",2013,"Kharif","Uttar Pradesh",5955306,995.2,860482163.9,1607932.62,2.396133333
"Rice",2013,"Summer","Uttar Pradesh",27063,995.2,3910332.87,7307.01,2.479047619
"Wheat",2013,"Rabi","Uttar Pradesh",9839197,995.2,1421665575,2656583.19,3.2156
"Potato",2013,"Kharif","Uttarakhand",9246,1735.4,1335954.54,2496.42,9.480909091
"Potato",2013,"Rabi","Uttarakhand",5058,1735.4,730830.42,1365.66,10.64153846
"Rice",2013,"Kharif","Uttarakhand",246959,1735.4,35683105.91,66678.93,1.736153846
"Rice",2013,"Summer","Uttarakhand",12420,1735.4,1794565.8,3353.4,3.353333333
"Wheat",2013,"Rabi","Uttarakhand",343637,1735.4,49652110.13,92781.99,1.978461538
"Potato",2013,"Rabi","Jharkhand",17421,1253.6,2517160.29,4703.67,6.32375
"Potato",2013,"Winter","Jharkhand",22552,1253.6,3258538.48,6089.04,7.315
"Rice",2013,"Autumn","Jharkhand",154068,1253.6,22261285.32,41598.36,0.854782609
"Rice",2013,"Winter","Jharkhand",933073,1253.6,134819717.8,251929.71,1.422083333
"Wheat",2013,"Rabi","Jharkhand",73527,1253.6,10623916.23,19852.29,1.550416667
"Potato",2013,"Rabi","West Bengal",409749,1939.9,59204633.01,110632.23,25.34722222
"Potato",2013,"Summer","West Bengal",2446,1939.9,353422.54,660.42,12
"Rice",2013,"Autumn","West Bengal",210036,1939.9,30348101.64,56709.72,2.252777778
"Rice",2013,"Summer","West Bengal",1286995,1939.9,185957907.6,347488.65,3.127222222
"Rice",2013,"Winter","West Bengal",4016656,1939.9,580366625.4,1084497.12,2.626111111
"Wheat",2013,"Rabi","West Bengal",331481,1939.9,47895689.69,89499.87,2.538888889
"Rice",2014,"Autumn","Bihar",581128,1061,87727082.88,191772.24,1.738965517
"Rice",2014,"Summer","Bihar",82265,1061,12418724.4,27147.45,1.971764706
"Rice",2014,"Winter","Bihar",2599981,1061,392493131.8,857993.73,2.625263158
"Wheat",2014,"Rabi","Bihar",2154423,1061,325231696.1,710959.59,1.676315789
"Ginger",2014,"Whole Year","Chhattisgarh",1757,1274.7,265236.72,579.81,1.637142857
"Potato",2014,"Kharif","Chhattisgarh",1995,1274.7,301165.2,658.35,6.859166667
"Potato",2014,"Rabi","Chhattisgarh",10522,1274.7,1588401.12,3472.26,6.647727273
"Rice",2014,"Kharif","Chhattisgarh",4035700,1274.7,609229272,1331781,1.92962963
"Wheat",2014,"Rabi","Chhattisgarh",103195,1274.7,15578317.2,34054.35,1.745384615
"Potato",2014,"Whole Year","Gujarat",101663,605.6,15347046.48,33548.79,25.4975
"Rice",2014,"Kharif","Gujarat",763205,605.6,115213426.8,251857.65,1.867368421
"Rice",2014,"Summer","Gujarat",31238,605.6,4715688.48,10308.54,3.144166667
"Wheat",2014,"Rabi","Gujarat",1171449,605.6,176841941,386578.17,2.8178125
"Ginger",2014,"Whole Year","Haryana",285,301.3,43023.6,94.05,13.93333333
"Potato",2014,"Whole Year","Haryana",30134,301.3,4549028.64,9944.22,23.752
"Rice",2014,"Kharif","Haryana",1277000,301.3,192775920,421410,2.9465
"Wheat",2014,"Rabi","Haryana",2628000,301.3,396722880,867240,3.782857143
"Ginger",2014,"Kharif","Himachal Pradesh",2144,1019.9,323658.24,707.52,6.611
"Potato",2014,"Kharif","Himachal Pradesh",6548,1019.9,988486.08,2160.84,10.461
"Potato",2014,"Rabi","Himachal Pradesh",3551,1019.9,536058.96,1171.83,4.698
"Rice",2014,"Kharif","Himachal Pradesh",72380,1019.9,10926484.8,23885.4,1.72
"Wheat",2014,"Rabi","Himachal Pradesh",345548,1019.9,52163926.08,114030.84,1.846666667
"Rice",2014,"Kharif","Madhya Pradesh",2057000,891.2,310524720,678810,1.663488372
"Wheat",2014,"Rabi","Madhya Pradesh",5999000,891.2,905609040,1979670,2.904705882
"Rice",2014,"Kharif","Maharashtra",1508400,1001.6,227708064,497772,1.3064
"Rice",2014,"Summer","Maharashtra",42800,1001.6,6461088,14124,2.52375
"Wheat",2014,"Rabi","Maharashtra",1067300,1001.6,161119608,352209,1.20137931
"Ginger",2014,"Kharif","Manipur",3026,987.5,456804.96,998.58,12.24888889
"Potato",2014,"Whole Year","Manipur",14800,987.5,2234208,4884,8.48
"Rice",2014,"Kharif","Manipur",224380,987.5,33872404.8,74045.4,2.073333333
"Wheat",2014,"Rabi","Manipur",2160,987.5,326073.6,712.8,2.631666667
"Potato",2014,"Kharif","Mizoram",23,2029.9,3472.08,7.59,4.595
"Potato",2014,"Rabi","Mizoram",181,2029.9,27323.76,59.73,5.756666667
"Rice",2014,"Autumn","Mizoram",20064,2029.9,3028861.44,6621.12,1.14875
"Rice",2014,"Kharif","Mizoram",16380,2029.9,2472724.8,5405.4,2.2825
"Rice",2014,"Rabi","Mizoram",486,2029.9,73366.56,160.38,2.063333333
"Ginger",2014,"Kharif","Nagaland",3620,1333.3,546475.2,1194.6,9.122727273
"Potato",2014,"Rabi","Nagaland",7200,1333.3,1086912,2376,10.17181818
"Rice",2014,"Kharif","Nagaland",191230,1333.3,28868080.8,63105.9,2.260909091
"Rice",2014,"Rabi","Nagaland",4010,1333.3,605349.6,1323.3,2.683333333
"Wheat",2014,"Rabi","Nagaland",3070,1333.3,463447.2,1013.1,1.823333333
"Rice",2014,"Kharif","Punjab",2894000,382.7,436878240,955020,3.728181818
"Wheat",2014,"Rabi","Punjab",3505000,382.7,529114800,1156650,4.174090909
"Ginger",2014,"Kharif","Telangana",2186,746.4,329998.56,721.38,7.78
"Potato",2014,"Kharif","Telangana",9,746.4,1358.64,2.97,19.22
"Potato",2014,"Rabi","Telangana",3037,746.4,458465.52,1002.21,14.92
"Rice",2014,"Kharif","Telangana",920307,746.4,138929544.7,303701.31,2.958888889
"Rice",2014,"Rabi","Telangana",495113,746.4,74742258.48,163387.29,3.332222222
"Wheat",2014,"Rabi","Telangana",5828,746.4,879794.88,1923.24,1.156
"Rice",2014,"Kharif","Tripura",257273,2015.7,38837932.08,84900.09,2.885
"Wheat",2014,"Rabi","Tripura",135,2015.7,20379.6,44.55,2.21375
"Ginger",2014,"Kharif","Uttar Pradesh",944,616.4,142506.24,311.52,4.605
"Potato",2014,"Rabi","Uttar Pradesh",575668,616.4,86902841.28,189970.44,21.62333333
"Rice",2014,"Kharif","Uttar Pradesh",5842029,616.4,881912697.8,1927869.57,2.240533333
"Rice",2014,"Summer","Uttar Pradesh",29947,616.4,4520799.12,9882.51,2.384090909
"Wheat",2014,"Rabi","Uttar Pradesh",9846466,616.4,1486422507,3249333.78,2.065466667
"Potato",2014,"Kharif","Uttarakhand",6561,1287.4,990448.56,2165.13,9.715
"Potato",2014,"Rabi","Uttarakhand",5262,1287.4,794351.52,1736.46,10.41461538
"Rice",2014,"Kharif","Uttarakhand",247698,1287.4,37392490.08,81740.34,1.738461538
"Rice",2014,"Summer","Uttarakhand",12394,1287.4,1870998.24,4090.02,3.15
"Wheat",2014,"Rabi","Uttarakhand",343879,1287.4,51911973.84,113480.07,1.543076923
"Potato",2014,"Rabi","Jharkhand",16999,1156.6,2566169.04,5609.67,7.075
"Potato",2014,"Winter","Jharkhand",21548,1156.6,3252886.08,7110.84,7.390869565
"Rice",2014,"Autumn","Jharkhand",139909,1156.6,21120662.64,46169.97,1.01
"Rice",2014,"Winter","Jharkhand",849093,1156.6,128179079.3,280200.69,1.416666667
"Wheat",2014,"Rabi","Jharkhand",63741,1156.6,9622341.36,21034.53,1.46625
"Wheat",2014,"Winter","Jharkhand",23515,1156.6,3549824.4,7759.95,1.436428571
"Potato",2014,"Rabi","West Bengal",409805,1483.5,61864162.8,135235.65,30.99555556
"Potato",2014,"Summer","West Bengal",2445,1483.5,369097.2,806.85,12
"Rice",2014,"Autumn","West Bengal",227829,1483.5,34393065.84,75183.57,2.516111111
"Rice",2014,"Summer","West Bengal",1290020,1483.5,194741419.2,425706.6,3.254444444
"Rice",2014,"Winter","West Bengal",4008662,1483.5,605147615.5,1322858.46,2.700555556
"Wheat",2014,"Rabi","West Bengal",334640,1483.5,50517254.4,110431.2,2.615
"Rice",2015,"Autumn","Bihar",549012,874,86694484.92,181173.96,1.347142857
"Rice",2015,"Summer","Bihar",81302,874,12838398.82,26829.66,2.528333333
"Rice",2015,"Winter","Bihar",2602000,874,410881820,858660,2.166052632
"Wheat",2015,"Rabi","Bihar",2110750,874,333308532.5,696547.5,2.312631579
"Ginger",2015,"Whole Year","Chhattisgarh",1970,1136,311082.7,650.1,1.194736842
"Potato",2015,"Kharif","Chhattisgarh",1537,1136,242707.67,507.21,8.379166667
"Potato",2015,"Rabi","Chhattisgarh",11197,1136,1768118.27,3695.01,7.626818182
"Rice",2015,"Kharif","Chhattisgarh",3959746,1136,625283490.9,1306716.18,1.21962963
"Wheat",2015,"Rabi","Chhattisgarh",105785,1136,16704509.35,34909.05,1.522
"Potato",2015,"Whole Year","Gujarat",109188,584.3,17241877.08,36032.04,24.20928571
"Rice",2015,"Kharif","Gujarat",741042,584.3,117017942.2,244543.86,1.895238095
"Rice",2015,"Summer","Gujarat",33140,584.3,5233137.4,10936.2,3.201818182
"Wheat",2015,"Rabi","Gujarat",857696,584.3,135438775.4,283039.68,2.6759375
"Ginger",2015,"Whole Year","Haryana",289,426.8,45635.99,95.37,14.3375
"Potato",2015,"Whole Year","Haryana",34273,426.8,5412049.43,11310.09,24.81095238
"Rice",2015,"Kharif","Haryana",1353000,426.8,213652230,446490,2.963
"Wheat",2015,"Rabi","Haryana",2576000,426.8,406776160,850080,4.252857143
"Ginger",2015,"Kharif","Himachal Pradesh",2276,1223.2,359403.16,751.08,6.84
"Potato",2015,"Kharif","Himachal Pradesh",6475,1223.2,1022467.25,2136.75,10.163
"Potato",2015,"Rabi","Himachal Pradesh",3412,1223.2,538788.92,1125.96,4.737
"Rice",2015,"Kharif","Himachal Pradesh",71614,1223.2,11308566.74,23632.62,1.612727273
"Wheat",2015,"Rabi","Himachal Pradesh",342675,1223.2,54111809.25,113082.75,1.605
"Ginger",2015,"Whole Year","Madhya Pradesh",20337.91,1000.7,3211559.368,6711.5103,15.38104167
"Potato",2015,"Whole Year","Madhya Pradesh",135292.29,1000.7,21364005.51,44646.4557,20.1022
"Rice",2015,"Kharif","Madhya Pradesh",2027000,1000.7,320083570,668910,1.701904762
"Wheat",2015,"Rabi","Madhya Pradesh",5914000,1000.7,933879740,1951620,2.961372549
"Rice",2015,"Kharif","Maharashtra",1471400,875.7,232348774,485562,1.334583333
"Rice",2015,"Summer","Maharashtra",31400,875.7,4958374,10362,2.538888889
"Wheat",2015,"Rabi","Maharashtra",910854,875.7,143832955.1,300581.82,1.0278125
"Ginger",2015,"Kharif","Manipur",3226,1329.1,509417.66,1064.58,11.95
"Potato",2015,"Whole Year","Manipur",15250,1329.1,2408127.5,5032.5,8.488888889
"Rice",2015,"Kharif","Manipur",237000,1329.1,37424670,78210,1.876666667
"Wheat",2015,"Rabi","Manipur",2250,1329.1,355297.5,742.5,2.503333333
"Potato",2015,"Kharif","Mizoram",6,2310.8,947.46,1.98,1
"Potato",2015,"Rabi","Mizoram",350,2310.8,55268.5,115.5,6.275
"Rice",2015,"Autumn","Mizoram",19851,2310.8,3134671.41,6550.83,1.22375
"Rice",2015,"Kharif","Mizoram",16804,2310.8,2653519.64,5545.32,2.16
"Rice",2015,"Rabi","Mizoram",498,2310.8,78639.18,164.34,2.515
"Ginger",2015,"Kharif","Nagaland",3720,1308.3,587425.2,1227.6,9.120909091
"Potato",2015,"Rabi","Nagaland",7310,1308.3,1154322.1,2412.3,9.953636364
"Rice",2015,"Kharif","Nagaland",176790,1308.3,27916908.9,58340.7,2.41
"Rice",2015,"Rabi","Nagaland",4520,1308.3,713753.2,1491.6,2.703333333
"Wheat",2015,"Rabi","Nagaland",3250,1308.3,513207.5,1072.5,1.828888889
"Rice",2015,"Kharif","Punjab",2975000,512.6,469782250,981750,3.923181818
"Wheat",2015,"Rabi","Punjab",3508000,512.6,553948280,1157640,4.552272727
"Ginger",2015,"Kharif","Telangana",1822,747.9,287712.02,601.26,5.5225
"Ginger",2015,"Rabi","Telangana",6,747.9,947.46,1.98,6.5
"Potato",2015,"Rabi","Telangana",2220,747.9,350560.2,732.6,13.8
"Rice",2015,"Kharif","Telangana",748713,747.9,118229269.8,247075.29,2.822222222
"Rice",2015,"Rabi","Telangana",297475,747.9,46974277.25,98166.75,2.785555556
"Wheat",2015,"Rabi","Telangana",4952,747.9,781970.32,1634.16,2.9475
"Rice",2015,"Kharif","Tripura",199818,2334.4,31553260.38,65939.94,2.895
"Rice",2015,"Summer","Tripura",69975,2334.4,11049752.25,23091.75,3.04625
"Wheat",2015,"Rabi","Tripura",182,2334.4,28739.62,60.06,2.221428571
"Ginger",2015,"Kharif","Uttar Pradesh",955,596.7,150804.05,315.15,0.411666667
"Potato",2015,"Rabi","Uttar Pradesh",612600,596.7,96735666,202158,22.6352
"Rice",2015,"Kharif","Uttar Pradesh",5837445,596.7,921790939.9,1926356.85,2.096133333
"Rice",2015,"Summer","Uttar Pradesh",24595,596.7,3883796.45,8116.35,2.295
"Wheat",2015,"Rabi","Uttar Pradesh",9644838,596.7,1523016369,3182796.54,2.768
"Potato",2015,"Kharif","Uttarakhand",7364,1247.6,1162849.24,2430.12,9.873333333
"Potato",2015,"Rabi","Uttarakhand",4863,1247.6,767916.33,1604.79,9.324615385
"Rice",2015,"Kharif","Uttarakhand",252163,1247.6,39819059.33,83213.79,1.795384615
"Rice",2015,"Summer","Uttarakhand",13043,1247.6,2059620.13,4304.19,3.81
"Wheat",2015,"Rabi","Uttarakhand",342650,1247.6,54107861.5,113074.5,1.675384615
"Potato",2015,"Rabi","Jharkhand",16418,1085.6,2592566.38,5417.94,6.687391304
"Potato",2015,"Winter","Jharkhand",22294,1085.6,3520445.54,7357.02,7.95
"Rice",2015,"Autumn","Jharkhand",145866,1085.6,23033700.06,48135.78,0.606956522
"Rice",2015,"Winter","Jharkhand",1016623,1085.6,160534937.9,335485.59,0.6625
"Wheat",2015,"Rabi","Jharkhand",71027,1085.6,11215873.57,23438.91,1.456666667
"Potato",2015,"Rabi","West Bengal",489959,1717,77369425.69,161686.47,21.85277778
"Potato",2015,"Summer","West Bengal",2445,1717,386089.95,806.85,12.05
"Rice",2015,"Autumn","West Bengal",235970,1717,37262022.7,77870.1,2.48
"Rice",2015,"Summer","West Bengal",1310585,1717,206954477.4,432493.05,3.155
"Rice",2015,"Winter","West Bengal",3977400,1717,628071234,1312542,2.670555556
"Wheat",2015,"Rabi","West Bengal",339851,1717,53665871.41,112150.83,2.191111111
"Ginger",2016,"Whole Year","Arunachal Pradesh",7775,2933.7,1191518.75,2721.25,6.432
